Txn Hash,Method,Block,Age,From,To,Value,Txn Fee
0xcf18d40b64a6606eeeecd5c3985b15fb2ef562ea62a03772faed93bd2bdc98c9,Transfer,19377561,3/6/2024 17:16,0xA3c9204c...203Fea930 ,Tether: USDT Stablecoin ,0,0.00475902
0x55f6d4402ab762cef25f7a6b73b29454ea40f38bad74ad9f3a18fb1ba5d54ce5,Transfer,19377561,3/6/2024 17:16,0xA76395E3...4d268b851 ,Coinbase: cbETH Token ,0,0.00502737
0x36605bc52f591721a2306e2649cefbe78a1b0d5adee9b38c2e935f2c4343137e,Transfer,19377561,3/6/2024 17:16,0xd170eB7C...3DB39eeF1 ,Celer Network: CELR Token ,0,0.0040119
0x9fba87bbe76f6b12d2f35532728ed06a5d6d860670b39d2a1eac413569b35c34,Transfer,19377561,3/6/2024 17:16,0x9Bb44fAB...2C3c7BB90 ,Tether: USDT Stablecoin ,0,0.0047604
0x32fd99049ab29f4f0c21e352bc4eb524c333f3a39949129daa90fe06b943c924,Transfer,19377561,3/6/2024 17:16,0x60F0B772...475D6D56f ,Render : RNDR Token ,0,0.00432125
0xe09c2016ec6d2a6e3271d37faf5bae03412598f4686e5a4de7d1c4781f594b67,Transfer,19377561,3/6/2024 17:16,0xec54596c...F9622F098 ,Tether: USDT Stablecoin ,0,0.0047604
0x4577a5b59d52dae8d85d5bb747863ccff5437fc3296529ed7851ea267ee37a6c,Transfer,19377561,3/6/2024 17:16,0x9CeF0623...828EFB878 ,Polygon (Matic): Old Matic Token ,0,0.00370439
0x1004d4cd2e75fbe135252d42bb361c22afc344fddcc715280c3bf00aa7aa0828,Transfer,19377561,3/6/2024 17:16,0x37497889...1f3A977c2 ,0x: ZRX Token ,0,0.00345999
0xc0b7d4d4588b8fa23688d9c995978e86fc49a02a4335778d5193e826c396f291,Transfer,19377561,3/6/2024 17:16,Binance US 3 ,Tether: USDT Stablecoin ,0,0.00727991
0x004df0166ea84abda15b50a22e31416f4d4ffa5fd2a1e8142b0e62c6c89a9b28,Transfer,19377561,3/6/2024 17:16,Binance US 3 ,Tether: USDT Stablecoin ,0,0.00727991
0x39ae4b8fb63d88b975f8a9b5c60585f9868aacf6d3fe7391c1932eaceff856de,Transfer,19377561,3/6/2024 17:16,OKX 3 ,0xaDA63363...704C58bFE ,0.15852856,0.00243961
0xf405b47160bc861bb8556d10f9198278352aec445122692148e91f27bea62211,Transfer,19377561,3/6/2024 17:16,0x2Ce910fB...f3bcd8299 ,OKX 3 ,2000,0.00243961
0xa6356f4a0d18fd9e2de9fffe6bd0d0c7fa73cc2ede0b7954646d665e15c621f1,Approve,19377561,3/6/2024 17:16,shitcoin-trillionaire.eth ,0x344D6117...5A83dcD0E ,0,0.00550989
0xc7d34465e021c6e4d17cf2519c8e82447e5b96386693cfe578c5b31fc912150f,Approve,19377561,3/6/2024 17:16,0x08A6CB1F...2462C20A2 ,0xC9401B48...33113daC3 ,0,0.0055041
0x49dc60b02344b26e3f005e0c659f4abb6a275cd0801a9ce3d790e9dd5185a3f4,Approve,19377561,3/6/2024 17:16,0x2C312D33...86ff6D867 ,0x2a4701ac...9B722c2bA ,0,0.00558162
0xd14f62ab0d9e249231718cefea7417df5492c7c2c55392e46bdf24800e97f521,Approve,19377561,3/6/2024 17:16,0x5CE6F12C...Ebe05433E ,0x2a4701ac...9B722c2bA ,0,0.00558162
0x6a15b60f19c932cfd1f5530f9b8c4943cffeec59db264ee2cd2a805cf86251b6,Approve,19377561,3/6/2024 17:16,0x731a3593...A830D09DC ,0x344D6117...5A83dcD0E ,0,0.00555651
0x2fe84bbbcaf48e89e8fc0df8cb875b522feb087585165455a357ec7878d5d816,Transfer,19377561,3/6/2024 17:16,0xa05439b3...a87381526 ,0x64C79C8c...42eEBdC9e ,0,0.02226954
0x9b1be6e53148df6efbccd727f522435d65929c6e487fc8a6e63748da70e0484a,Transfer,19377561,3/6/2024 17:16,0xa780BE7b...23e11Fb52 ,Tether: USDT Stablecoin ,0,0.00754398
0x126b4067490be2bc97e6942df7acce403aa4e83b5f8201a01936eec4a07fc2c5,Transfer,19377561,3/6/2024 17:16,0xFFE75820...bb91C1005 ,Tether: USDT Stablecoin ,0,0.00493115
0x0b00909170320d908e7ea6e41a93177a18d5f48c245d0cdc032e54679a6a7513,Transfer,19377561,3/6/2024 17:16,0x6c748E8e...EDc49436A ,0x18C4bf7c...e3983C299 ,0.086617583,0.00253537
0xac058b7b125bdb0c72bdc822e123358da01b5319d8bd6f04106fa7925bc271e4,Swap,19377561,3/6/2024 17:16,0x97d4AdC3...c12f8d0e5 ,1inch v5: Aggregation Router ,0.28,0.02425063
0xe530c0fe2b25ca7dcd7d3cd560d356932549931334c8f5aa4c1106b94828705c,Transfer,19377561,3/6/2024 17:16,Cumberland: 0xad6...862 ,Polygon (Matic): Old Matic Token ,0,0.00655738
0x2d4916cefa279798cfc036e99f43235b8954fde15d9ec04ce435fa6bced82609,Transfer,19377561,3/6/2024 17:16,0x33a0a7a5...a1a1f35e4 ,Render : RNDR Token ,0,0.00722585
0x55d5a6e54087dc182ef7b7b9bf60bbff824dc07aa42c16af755ec039b1b1a760,Transfer,19377561,3/6/2024 17:16,0xd108FD0E...45D233BA6 ,0x1f1720E1...E9F005B52 ,0.2013,0.00258707
0x4cb401104c3a3f8d7ef0f7d9ef95772e474575aedfb6fe8f38f05eaceb7546e1,Transfer,19377561,3/6/2024 17:16,0x82168748...F04a74FD7 ,0x55760A55...6b9faDcC7 ,0.0147,0.00258707
0x58e0461b1ff567ec1bf9f3a846c8d7869656165f199fa6ff719357c03304adba,Transfer,19377561,3/6/2024 17:16,0xaB782bc7...8F63ee1bC ,Tether: USDT Stablecoin ,0,0.00568035
0xb7025233538daaa8950748f57da23a363fa573b0b8f0d245aefd3a8995b3aed8,Transfer,19377561,3/6/2024 17:16,0xE8527720...5c26d93E4 ,0x30c7811D...64aEaf8AE ,0.030582611,0.00259903
0x396d87a2cc144da8aa8c4d101c337c037d970af1ecd1f54cf65a52e513c96ed6,Transfer,19377561,3/6/2024 17:16,0xe7791032...8030bde18 ,0x91791C6D...C710E7A3D ,0.00269,0.00267061
0x885a4e0fd72e7f2bf103706678db050518ee3855686191dd5055489c95354745,Transfer,19377561,3/6/2024 17:16,0xf43Cb8Ea...7dA9CcFBd ,Tether: USDT Stablecoin ,0,0.00588299
0xf21aa41a3c3d9c14fb8a3285520566621ed739ebace58a7d3d496965e64808b9,Transfer,19377561,3/6/2024 17:16,0x52739C67...3c209aeeC ,Shiba Inu: SHIB Token ,0,0.00601495
0x92b5e920747e98d58b0d40b6a06cee1b48e00bc05ca4598716695445543d8b36,Transfer,19377561,3/6/2024 17:16,0xbF8AA5E6...1AaaA8242 ,0xD9532391...030fb561D ,0.02577278,0.00270722
0x410d31205c08352db8bd1361d3382c6cda4f5504e3e7d4abb145e8f0bfe0dc64,Transfer,19377561,3/6/2024 17:16,0xFc568873...85b6Ed20B ,Tether: USDT Stablecoin ,0,0.00567244
0x3f5ff9c2f1c3f25bdf43313d2063423693fcf4fe49382fafe82cac345d6312e6,Transfer,19377561,3/6/2024 17:16,Paribu 5 ,Ceek: CEEK Token ,0,0.00554864
0x8b2032be0ccb90c8ed205fcab96a8007126731da08ea4375a88d905b6e77d357,Transfer From,19377561,3/6/2024 17:16,0xc35fB86F...d44F798D7 ,Tether: USDT Stablecoin ,0,0.0079979
0xa6ffbc9ed5d1c5b71ecd0eb5ae20315cd16f07ce718f968a9b5ba14ee46f4d62,Transfer,19377561,3/6/2024 17:16,0x014435B1...95A95CC9B ,0xebDc9EFa...0ADa01f6c ,0.087921737,0.0038984
0xce8c717e63e001f6ee32cbbd027574c7a46f101f6473616316aa7b88c9573bc7,Transfer,19377561,3/6/2024 17:16,0xB3b9f232...8260F3b31 ,0x021E5a38...818C59D6e ,0.507234907,0.00433157
0x98b3ad0884b7b48a6fd6b5c68e784da78ee3505b1a742ed9b3a900547996e58a,Transfer,19377561,3/6/2024 17:16,0x51a39322...7bbE065F3 ,0x3600718B...238002C1B ,3.017623879,0.00433157
0x0023ad56785130c34144f8c649f2b1628dbda1e70c91da95b479bbb5d715440c,Swap,19377561,3/6/2024 17:16,0x1F0B2679...9881c1395 ,Metamask: Swap Router ,0.13,0.01848702
0xb213f20276c79062c2a770362afd9ebfa222ba299030276481d5d6007d771d4b,Withdraw,19377561,3/6/2024 17:16,0x46983B2f...16525b33d ,Wrapped Ether ,0,0.00347128
0x32e1a68d93f0ffc5c1d3d5a2250902ac970493319cb732ee3649116a10a4c8bd,Deposit,19377561,3/6/2024 17:16,0x0d180611...61F88f253 ,Wrapped Ether ,3,0.0051646
0x93726163a7d2c9052bccfe37be143f6612ec9f86f5f87b050601876da7db243a,0x82762f5c,19377561,3/6/2024 17:16,0x04710383...afc66E399 ,MEV Bot: 0x6f1…168 ,0,0.01819751
0x2ea55422456275411770ed76035069988782a818f780ee7ab2bda39b0c6cf662,Swap Exact ETH F...,19377561,3/6/2024 17:16,0x72919Ded...561d8590a ,Maestro: Router 2 ,0.125,0.0240157
0x0800e0044b17e07999f8e37d4f32e361b13d35d4bf4f04333f8ca3762a25c447,Swap Exact ETH F...,19377561,3/6/2024 17:16,0x7D5D6eCE...90EF8c567 ,Maestro: Router 2 ,0.5,0.02277513
0xaa7500d0ff752b8a145f54b0598bbd9943226f8e19ceefd7f7096763e80cfd6c,Mooo Z1089603480,19377561,3/6/2024 17:16,0xbf54079c...988fD9C2b ,CoW Protocol: GPv2Settlement ,0,0.03757844
0xaf5e3d93a9fb3778b465bf09528081e1f365c21dc23e8c69bceaff0860329258,0x0162e2d0,19377561,3/6/2024 17:16,0x5CE297cb...c8F22eF01 ,Banana Gun: Router 2 ,0.2,0.0233227
0xf3ad984bd06a4d9b182ce199db0f4727874439a35dcad8798dc51adcd97d8ee9,0x75713a08,19377561,3/6/2024 17:16,0xc1fbB0f4...986fd2090 ,Banana Gun: Router 2 ,0,0.03576794
0x77f9588afa0347354386a8a22a1f749776aede3d6019618b9f5a4c91044e282a,Swap Exact Token...,19377561,3/6/2024 17:16,ifyouboughtmiladyfor3eviaopenseaitdoesntmakeyouaninsidersostopbuildingshitwedontneed.eth ,Maestro: Router 2 ,0,0.034689
0xc7d727e72d973105b677608332e3b9a34cdf85eb031b8d7245e29e4954105180,0x75713a08,19377561,3/6/2024 17:16,0xFff3F9B1...8c2F48eAd ,Banana Gun: Router 2 ,0,0.03730499
0x5a0b92c4ca5a69cd3dae9bf82d720a7f979e5b9fed3858ba218edcce5438fa00,Transfer,19377560,3/6/2024 17:15,Flashbots: Builder ,0xB10EdD6f...791594F13 ,0.091223692,0.00211271
0xc9c212a5ab85b1b2ef9092c00d345c5cf2afe85b91ebd0d2fe81703d9530d4b0,Transfer,19377560,3/6/2024 17:15,0xe4A366c3...2b9Cc7d65 ,0x10468607...Bb9f50dA1 ,0.07614005,0.00211274
0xa1c4a65a7d842214372d55101a6af7dab300fd07d88624bf0fc79ac577394ce1,Transfer,19377560,3/6/2024 17:15,cryptocartoxyz.eth ,0xfCf12256...Fb4AB8C71 ,0.466982,0.00211281
0x1cd9a4d74aabde45751ef26f7cc571329221293eca25481008d0ad4f4bb3506c,Transfer,19377560,3/6/2024 17:15,0x55c5bBF2...30052A60c ,0xD1713abd...01B703f72 ,4,0.00211281
0xb7c1ada68208f33476908465558add63158d7fe8a74f6986ddbb974c9801a317,Deposit,19377560,3/6/2024 17:15,0x219B614F...Bdc2a00D0 ,Wrapped Ether ,0.680845088,0.00453127
0xab90e59a88dcba6edc9ca9682bc6f83a07ac5ea9446d43965dd0a6b2b0d12b67,Approve,19377560,3/6/2024 17:15,0x5ECB610b...337e40770 ,Tether: USDT Stablecoin ,0,0.00488572
0xa2b9d7eca331b3cfaf463c7ac3b594e0f2a96cd82e6fe3571fb4d78a77a8e0e0,Approve,19377560,3/6/2024 17:15,0xE005AB15...fBD772E06 ,Tether: USDT Stablecoin ,0,0.00491349
0x1509c1dc17828fe22972e6bdde7abd2993da61f46a29e7459e55e4be95eeeea5,Transfer,19377560,3/6/2024 17:15,0xA26818A0...f8Fd229C4 ,0x91933787...5FacF0fF3 ,0.0285,0.00211796
0x9da68c57db402dc62e15b9dbb290478b2279f0aad775ac257808028f782f7e95,Transfer,19377560,3/6/2024 17:15,0xA26818A0...f8Fd229C4 ,0xe92f8E90...f7C98E457 ,0.028,0.00211281
0x49753efeb554ca173a8427424adfcb8bac9d6393954fa2a015a0ba1fa920cc30,Execute,19377560,3/6/2024 17:15,0xaB8E2f2D...57bEd7574 ,Uniswap: Universal Router ,0,0.01911459
0x33f0509abd70fc4a19bece65933a2fb93457c56992f7d52c304f534140b39878,Execute,19377560,3/6/2024 17:15,hoodiemaskup.eth ,Uniswap: Universal Router ,0,0.02463607
0x28aaa35a27334b20afeedb8e3881d0dcf87a2d1f41b8401d50c2b88fa214bc98,Transfer,19377560,3/6/2024 17:15,0xf08217Ee...E14E5DAe4 ,0xd624D1A5...D573A5E7A ,0.079887884,0.00211281
0xb0365a59c112a51d88b447021a31fa29cf7c0f3a7416212e1aa8d0ce7139a5c7,Approve,19377560,3/6/2024 17:15,0xBB92194c...fc16cBb32 ,0xC2AeEdc0...11F97B308 ,0,0.00465592
0xd77b29a68b9dae1bd9b3c97d89d7ac3e1ba12f2e2b77d2ef9b3d42bf0f72e0ab,Transfer,19377560,3/6/2024 17:15,0x25470313...b0aebD917 ,0x6b549449...7e66Ba7A0 ,0.7,0.00211281
0xa6b73c8ef83e63914aeecd1e65ff72bbeb9ba8cda41215a0add1f9802f1a0ff5,Execute,19377560,3/6/2024 17:15,0xCDbe8a51...dd9820d8e ,Uniswap: Universal Router ,0.4,0.01947176
0xc83b30c4585f645a46b56ca266a89c9dcb08e8917863f4b123915b3725fb411a,Transfer,19377560,3/6/2024 17:15,0x2f20BE51...30b3Ee19d ,0x9E9F97bF...94d9d0B63 ,0.02,0.00211281
0xde83d59e5abceea9a02cefa57f8744ac083dbfe845d0e1cdff8cafcd1389490e,Approve,19377560,3/6/2024 17:15,0xfe01B457...C1a7a183F ,0x30672AE2...86baA0f35 ,0,0.00464627
0x3e58c9cb8854fb68f571a67447432d61a10b888da36898dd627994f8553c9fa7,Execute,19377560,3/6/2024 17:15,0xeD55559f...a555578A9 ,Uniswap: Universal Router ,0.3,0.01888128
0x30f580b77c34e43f7265a4a5018c873c3eeccbf355463e4d920316ed2fce0bf1,Transfer,19377560,3/6/2024 17:15,0x2993eaC2...7471d17f2 ,0xbA6EB120...fa629C65E ,0.1,0.00211281
0xd079dc3adf4db9381f59fe509c9641715927dbb27c41fa02cacddf0df0da6018,Transfer,19377560,3/6/2024 17:15,0xF601d22d...f55d1e99a ,0x7E90E8e1...e2eA5cFef ,0.00459368,0.00211281
0xcf7ef1cccf25365d5f9a61cec133bd1e2122c007e089bb3d547c7619d8cc6216,Transfer,19377560,3/6/2024 17:15,safemoonhq.eth ,0x18f5923E...92c040726 ,0.5,0.00211281
0x38f2e9512758b52ab0c580b6fccac776923f32f8d2a90376f15a426f959c3c22,Execute,19377560,3/6/2024 17:15,0xCa710fe3...76FB26665 ,Uniswap: Universal Router ,0.3,0.01676706
0x3f08c94936763b124d810db548df143eb978910b403855bbcc9c375511fef896,Transfer,19377560,3/6/2024 17:15,0xFE3C70b8...d8CcC8D52 ,0x66429366...1AecfDa5d ,0.035398389,0.00211281
0xe707d658996f340b6a2eb7b88e47bbc532f264a7fe30b1c3cf4a6c02c875c1e8,Transfer,19377560,3/6/2024 17:15,0x1c04aa29...ee5fa6e66 ,0xA29FB65b...0aD7F5Db7 ,0.0589429,0.00211281
0x84e372ad390227986fddfcba9c0c514a765ea921ca4cd0211f60f949c7f17582,Execute,19377560,3/6/2024 17:15,0x2c1b6a64...e1d1318eE ,Uniswap: Universal Router ,0,0.01937899
0x99cd152c1a07e518c8b0f51a0203dfbcd68856ef80680c141c836c533d39af1e,Transfer,19377560,3/6/2024 17:15,0x7317Ad72...7A0828955 ,0x413D510b...81c644dE7 ,0.06,0.00211281
0x32b020e05b2dc1a20ec1c334ccfc5b770d860b024dd44d65f53846afbe2a1d3d,Safe Transfer Fr...,19377560,3/6/2024 17:15,han.eth ,Art Blocks: BLOCKS Token ,0,0.0125192
0xe85a5ca663a62b680d864821fef28bef1fca7250ce40a9f5b448d134cf532593,Transfer,19377560,3/6/2024 17:15,0x3D1ff3F0...F113CEEF6 ,krettek.eth ,0.035,0.00211281
0xba90a19478fd5c816f7881a8adb0ca7ac92746630df987c0868139f1c9e6ab29,Unstake,19377560,3/6/2024 17:15,0x4d25A652...CE6E77762 ,Ethena: sUSDe Token ,0,0.00583849
0xd9025b8785d24ad06170b1ecb316a45dfda09e8c000ff88f718b92b4c42759e1,Transfer,19377560,3/6/2024 17:15,0x77F28503...eA2068b28 ,0xda7eDcE5...4386eB217 ,0.01312,0.00211281
0x4df9469a2aff1e2ac08853426f373f1eb691d6841a57fbece1b9f8e750862bab,Transfer,19377560,3/6/2024 17:15,0xf9758bB0...6D0B091Ac ,Tether: USDT Stablecoin ,0,0.00415609
0xaef91844807c260b0d772934abcc08804a250ca065abba5a1037abe2da2c7bd4,Deposit,19377560,3/6/2024 17:15,breakingbid.eth ,Blur: Bidding ,0.32797,0.00332968
0x8a9b82e19a651c228b808e9387a4c1f9d3971ec24a9511ed2418f9046e36c05a,Create_lock,19377560,3/6/2024 17:15,rarelambo.eth ,0x0e42acBD...e79fBD58E ,0,0.02813055
0x100060a543b12f6da4c6ed3fb53c60291efce3604b23a85d5ce32a422327cab5,Transfer,19377560,3/6/2024 17:15,huiwang925.eth ,Tether: USDT Stablecoin ,0,0.00635945
0xfb964c46a0cd0298bce21de01c54fdc61881b7c203bc4fdcecd453447538a9cf,Transfer,19377560,3/6/2024 17:15,0x265a1b02...B6bbF1021 ,0x8bc7c997...de41F61bE ,0.715266077,0.00211281
0x9821ecce5bd580e8724dd18945829c249ff7f0bdf755d81c3f2f3a4b7c91c21e,Transfer,19377560,3/6/2024 17:15,0xdC94793e...A74ad6137 ,0x9b47B7f1...8C284CD4A ,0.0262,0.00211281
0xcddc34682b363e179b135805cc7d0da7cfd331f4cd26e3f6914b5b4ca903e26a,Transfer,19377560,3/6/2024 17:15,0xCc430a95...1Fea2DCbB ,0xc55ba66c...907941B09 ,6.95,0.00211281
0x14098ee86411cc48dfa743741edb7b9366d16d005d4f92291d4499659674816c,Transfer,19377560,3/6/2024 17:15,0x882179ac...5d582a28e ,0xE3c75e04...B6Dc003FD ,0.1,0.00211281
0xb74a7d9acdec5dc07bf75363ffa7fd0aaeb75b40412513731864a64a71f1a5b3,Execute,19377560,3/6/2024 17:15,0xD77985c4...653909C46 ,Uniswap: Universal Router ,0.08,0.01460726
0xae8cfd8f06151df7d8a3a33e7da5a119487c07dad1520b221b6595c55fb532c4,Execute,19377560,3/6/2024 17:15,0xBA2A0A4C...cB08257e0 ,Uniswap: Universal Router ,0.1,0.01659431
0x817d8fde401fb0dda92def7d5ec3e908889f591fccb46933d2b03514ac7e3697,Transfer,19377560,3/6/2024 17:15,0x6782224D...e3D33EeE9 ,0x10517550...D8c6960D9 ,0.295843414,0.00211281
0x7c5ca4c3677ff830aa56d74363ca309423dec94b7a2894fc595ad2f4fba14408,Approve,19377560,3/6/2024 17:15,0xCcE8DfdF...3A86F1bA6 ,0x64D5fEa7...ed218F264 ,0,0.00465502
0x494d5f23ccd17a8f4a874966c4575b62fbd9314627f771248c5b9f8a05d1de88,Execute,19377560,3/6/2024 17:15,0xA7C7F1F9...361895140 ,Uniswap: Universal Router ,0.143424629,0.01391366
0xefa862d41ab55ab3dc34004d2ac48cd72e9c33ec7ede06261d02ec5cbe9251ca,Execute,19377560,3/6/2024 17:15,0xdDC83F9b...42373e111 ,Uniswap: Universal Router ,0.4,0.01695298
0x1afb85c09ea46c833953592cb9816d7797d0ba58dba60f270ae81359efeff077,Transfer,19377560,3/6/2024 17:15,0x7545A26A...3918686aC ,0x7Ac0853A...27BaCd286 ,0.486115279,0.00211281
0x525099657f93e85dfed76af83fb5f016344c3bcbb299ac5c7e72947bb06b6f3c,Execute,19377560,3/6/2024 17:15,defihustler.eth ,Uniswap: Universal Router ,0.100157227,0.01487841
0xf93694183b532ac46266a90822ef9fd49aecedbce7815e6f59c6d79b5d3e331d,Across Bridge,19377560,3/6/2024 17:15,0xAf2A5263...cF5f0FBb6 ,0x69460570...25f0Ca22d ,0.55,0.01373859
0x79b4d46c84a1836a39facf410cad1251731b210bf7d08429c95d5b7003aff845,Transfer,19377560,3/6/2024 17:15,0x1aB22206...004e2E4C8 ,0xD2E02e24...AdB3d4c92 ,0.024093398,0.00211281
0x1eb46afd945f6164d3ff0eaed08fe0831ff101fd31884064a2776b4b7e3cff99,Take Bid,19377560,3/6/2024 17:15,0x4013593D...D74aCae8A ,Blur.io: Marketplace 3 ,0,0.03083626
0xead7fe766a563fecbfa200ad92b62c5ab6c9427867f9d110a670d312fd4c30aa,Deposit Transact...,19377560,3/6/2024 17:15,0x7b173830...4EC925b60 ,Base: Base Portal ,0.69,0.0055747
0x75e8f7be1fe2faaeaa0429b3b022ad121041ff3ff6d78c747e20b48f1ac731f8,Transfer,19377560,3/6/2024 17:15,0xeDF24B88...B374366EB ,0xCE2d75E9...167A787e7 ,0.012758998,0.00211281
0x505266d6e416518c5d73c7f7290e710933e629eac305dc9454ab8b829dca397c,Execute,19377560,3/6/2024 17:15,0x00B45C30...Ff271b2bF ,Uniswap: Universal Router ,0.03,0.01538417
0x2a299e89d9084396c400e594dcc1c3763923d1a16a857fccc48192e16b347583,Execute,19377560,3/6/2024 17:15,0xBC9e69eB...fBc9164ef ,Uniswap: Universal Router ,1.125,0.01169732
0x47b72c4aa1a562b31be179a6f56438736d0bc82d7d29679c3307961233073203,Approve,19377560,3/6/2024 17:15,0x74d39c9A...5Dd3b04B4 ,AltLayer: ALT Token ,0,0.00245106
0xec96bb2828df8dfe8f73139d3f2c4e7d0d751f91be4bb88c737c04d369bd500f,Transfer,19377560,3/6/2024 17:15,0xf9758bB0...6D0B091Ac ,0x62679548...5DBA38A69 ,0.1,0.00211281
0x4472cbbe38fed6d4689666e10f6f55da2f623d786764b1a374ed5d72d75636b6,Transfer,19377560,3/6/2024 17:15,0x3Fe2F388...9c3221737 ,0x8db91897...0ab2d3b9d ,0.10699,0.00211281
0xd236f058c89049a39c6857b3ff4761cac32aec33886a14afc998b05701d53f9d,Transfer,19377560,3/6/2024 17:15,0xbAFEBd3a...f77f1b043 ,Orbiter Finance: Bridge ,0.0305,0.00211281
0xb68ce5c2e5e94dc3f8292232e08a0c62bd7a5e8c235e68ea5b26089f95ed4e00,Transfer,19377560,3/6/2024 17:15,0xa0627093...054DEe41f ,0x290EF3c1...429d3DAd5 ,0.007866448,0.00211281
0x990acb2eaea96f3df66bcecb59edae8a1030f855d2bbf413710509c899c29044,Receive Circle T...,19377560,3/6/2024 17:15,0x49357ba0...1221D4F9a ,Synapse: CCTP ,0,0.04656771
0xca4f25c21af596c76e935850f9defd28a60a473ce5c1e42b2aac266b05bdfbe4,Transfer*,19377560,3/6/2024 17:15,0x415c8893...226b84AA7 ,0xFf000000...000081457 ,0,0.15324656
0x4881024280d6acde0e07ba2d66cd0080c0eb0f32df8fddf41fac0ca5c9a7e358,Exec Transaction,19377560,3/6/2024 17:15,fflc.eth ,0xB9cAe3a1...4D11D0D9C ,0,0.00819691
0xb1a923a4959d8ef300166638db19268397188ba5597037d6c9a96ebceab264aa,Exec Transaction,19377560,3/6/2024 17:15,0x8521d289...48e1A3076 ,0xAf2E943D...553f8827a ,0,0.00865589
0x200107751892089a42c6f9866a040a88d2713b074000ac61681006fe6c9b26e7,Transfer,19377560,3/6/2024 17:15,0x86D3E894...8fb98DD3f ,0x2F1Ba247...eBAAC9540 ,0.271815892,0.00211281
0xcb41a40ff5ebac20d19bfb738f00fe3d94798dee1690aff8eef2c3be3cda44d8,Transfer,19377560,3/6/2024 17:15,0x7EDEa3D4...4aA941693 ,0x710279D1...Bd3488c56 ,0.01,0.00211281
0xb809381a1cf4a6fc86034b09597a1fc1451ee85e41b4efb2030e1b8a8846de0d,Transfer,19377560,3/6/2024 17:15,0x6B93b2Fd...70385cD07 ,0xED926fDf...1Fa5B32eC ,2,0.00211281
0xee706f78341f394f51b6edb3091c646136d91c91c7ffd0c8a744ecdfcdb5a92e,Transfer,19377560,3/6/2024 17:15,0x310F48bc...dbd518261 ,Circle: USDC Token ,0,0.00626398
0x96d0de3c5f460c35c6bbf2b0501f2cf0a944727b1a7eef78e654798a707f1d67,Transfer,19377560,3/6/2024 17:15,0xbb22FC5c...6551a8340 ,0x61987faA...d80CA42ca ,0.525,0.00211281
0x07e979456f549ad99c29de746ae04470c16295db61c57ad233968d13d2a25f0e,Deposit With Exp...,19377560,3/6/2024 17:15,nondo.eth ,THORChain: THORChain Router v4.1.1 ,0,0.00590621
0xd3c070ef27d6d1c436c255c59a28ef7270aeef1be6e58dbf3e9324cfa91eb22a,Append Sequencer...,19377560,3/6/2024 17:15,0xfa46908B...52881c57F ,Boba Network: Canonical Transaction Chain ,0,0.02058242
0xdf2d788512b79e6de9152f45b5344547346879dd916b163a6d244ed99e1f09be,Append State Bat...,19377560,3/6/2024 17:15,0x5558c63d...9F4d4bE80 ,Boba Network: State Commitment Chain ,0,0.01677151
0x22f5e207b0b1b644d52481c7f3ce684fc35bca68e7c0b596717197f2816ce1fb,Approve,19377560,3/6/2024 17:15,0x028Ef324...a2186BDF5 ,Tether: USDT Stablecoin ,0,0.00491953
0xdf71e817c36dcb63ee8c57798f02203d4e3af9f9eef527a46b5543f614f2c83c,Execute,19377560,3/6/2024 17:15,0x293Cc722...B03eCb1a9 ,Uniswap: Universal Router ,0.05,0.01652481
0x845b026bab175ed0b40eb9e4589c671bfad4029081c2192079e993cfa4f14e8f,Execute,19377560,3/6/2024 17:15,0xEbC60Eaf...ef637c440 ,Uniswap: Universal Router ,0,0.01702585
0xd8584751ac63e2e0c9a9294738580b51808c42c7d45e8ccdef1c2a1c6f60493e,Transfer,19377560,3/6/2024 17:15,0xf094A3C4...20635Ed6f ,Tether: USDT Stablecoin ,0,0.00635946
0x3f38a4f261758f315bbb8464a976ba59c03b28ac50aaeb2949d2aa2300b058f5,Deposit,19377560,3/6/2024 17:15,0x3728A635...bc70960f2 ,Wrapped Ether ,0.232428905,0.00453127
0x5db8a9d9bad8bb830366b674ecd2c0d16aac55bc745fd4bf362ab03953179b4c,Transfer,19377560,3/6/2024 17:15,0x981F5dED...b7B476D6B ,Tether: USDT Stablecoin ,0,0.00635825
0x0d904c1ddd9daa24354ce2cdadeb12510c91a13d65587c8ca4373add06b8ca8d,Transfer,19377560,3/6/2024 17:15,0x8A330Ea4...579FF0D99 ,0xBE5A2c51...894195DAF ,0.08,0.00211281
0xc7d5a4b2ae8606c5fe8eb210355454eaf6802ad9e4a289cb7b87a3fda26f9754,Transfer,19377560,3/6/2024 17:15,0xc55b5A63...383F13481 ,0x1e0330d1...c324923b4 ,0.10488775,0.00211281
0x7a4c815a780aca03bd5c1ffbf2cd68918776569d94c5b06f210a381b6688339d,Transfer,19377560,3/6/2024 17:15,marzmafia13.eth ,0x19795C16...345923a57 ,0.099,0.00211281
0xe0c398bd7449c45387d477467627853f942f8ea15e37abd529d847e001eb01c2,Transfer,19377560,3/6/2024 17:15,0x772BF1f4...8cec51e72 ,Shiba Inu: SHIB Token ,0,0.00522116
0xd73022a2ca985b8669fcd915656776d4150dc1d7a966c0e9a7217c7eb66b07a1,Transfer,19377560,3/6/2024 17:15,0x5F27cE53...7F83701d9 ,gangp.eth ,0.0135,0.00211281
